
Small_Small
N	1601

1	0.6	178.3205527	3764.070898
2	0.601	174.5979276	3681.504013
3	0.602	170.9569035	3600.860877
4	0.603	167.3955805	3522.093812
5	0.604	163.912106	3445.156393
6	0.605	160.5046729	3370.003416
7	0.606	157.171519	3296.590862
8	0.607	153.9109254	3224.875866
9	0.608	150.7212154	3154.816685
10	0.609	147.6007536	3086.372664
11	0.61	144.5479449	3019.504208
12	0.611	141.5612329	2954.172755
13	0.612	138.6390996	2890.340742
14	0.613	135.7800638	2827.971583
15	0.614	132.9826807	2767.029639
16	0.615	130.2455404	2707.480192
17	0.616	127.5672674	2649.289422
18	0.617	124.9465196	2592.42438
19	0.618	122.3819874	2536.852965
20	0.619	119.8723929	2482.543904
21	0.62	117.416489	2429.466722
22	0.621	115.0130587	2377.591728
23	0.622	112.6609145	2326.88999
24	0.623	110.3588971	2277.333315
25	0.624	108.1058753	2228.894229
26	0.625	105.900745	2181.545957
27	0.626	103.7424285	2135.262406
28	0.627	101.6298738	2090.018144
29	0.628	99.56205406	2045.788386
30	0.629	97.53796692	2002.548972
31	0.63	95.55663386	1960.276353
32	0.631	93.61709961	1918.947574
33	0.632	91.71843156	1878.540261
34	0.633	89.85971921	1839.032599
35	0.634	88.04007357	1800.403324
36	0.635	86.25862668	1762.631702
37	0.636	84.51453103	1725.697522
38	0.637	82.80695906	1689.581076
39	0.638	81.13510271	1654.263148
40	0.639	79.49817284	1619.725003
41	0.64	77.89539887	1585.94837
42	0.641	76.32602821	1552.915432
43	0.642	74.7893259	1520.608817
44	0.643	73.28457412	1489.011582
45	0.644	71.81107179	1458.107201
46	0.645	70.36813414	1427.879559
47	0.646	68.95509234	1398.312938
48	0.647	67.57129304	1369.392008
49	0.648	66.21609808	1341.101813
50	0.649	64.88888404	1313.427767
51	0.65	63.58904191	1286.355642
52	0.651	62.31597674	1259.871557
53	0.652	61.0691073	1233.96197
54	0.653	59.84786571	1208.613672
55	0.654	58.65169716	1183.813773
56	0.655	57.48005956	1159.549699
57	0.656	56.33242325	1135.809182
58	0.657	55.20827067	1112.58025
59	0.658	54.10709611	1089.851222
60	0.659	53.02840539	1067.6107
61	0.66	51.97171559	1045.847561
62	0.661	50.93655476	1024.550951
63	0.662	49.92246171	1003.710278
64	0.663	48.92898568	983.3152022
65	0.664	47.95568614	963.3556357
66	0.665	47.00213252	943.8217309
67	0.666	46.067904	924.7038764
68	0.667	45.15258922	905.9926908
69	0.668	44.25578611	887.6790169
70	0.669	43.37710166	869.7539161
71	0.67	42.51615167	852.2086625
72	0.671	41.67256056	835.034738
